,tweet,label
2075,"@DonaldJTrumpJr @Roy04297351 @realDonaldTrump If #joebiden is elected, #China WILL own America!  Our democracy will be down the drain and there will be repercussions if people don't ""obey"".  I truly believe if Republicans lose this election, they will never regain power again.  #walkaway #pennsylvania #ohio #georgia #arizona",politics
4380,"Valencia juice ran out 😭 
But fr tho hope he’s ok 
#WorldCup2022",sport
7907,"Say , I pray thee , thou art my sister : that it may be well with me for thy sake ; and my soul shall live because of thee .",other
7150,"Jennings left them earlier than usual ; for she could not be easy till the Middletons and Palmers were able to grieve as much as herself ; and positively refusing Elinor ' s offered attendance , went out alone for the rest of the morning .",other
2177,"Watch #JoeBiden - and only Joe - tomorrow on @ABC at 8pm ET.

Pass it on.

#crushtrump https://t.co/GyTjvb0sln",politics
8821,"The owners of his ship , it seems , had lent him one , in which to carry his heavy chest to his boarding house .",other
1187,@TwitterSafety Crack pipe  #HunterBiden and  his Daddy.. liar #JoeBiden https://t.co/F3Hx0KGnhi,politics
1398,@HKrassenstein Tired of the #Biden #Family and its #corruption. How did Biden Sr and Jr become so #rich being a congressman for the one and being #dishonorably discharged from the military for the other?,politics
2819,"@courtneymholland on IG:
 #JoeBiden claimed he never spoke to his son about his overseas business dealings but now we know he lied based on the new evidence released by the New York Post today. Americans deserve answers  
https://t.co/ZAp31HXoXb",politics
5534,"Crowds in #WorldCupQatar2022 oppose the presence of #Israeli reporter in the country, on the the opening of #WorldCup2022.
#Act4Palestine https://t.co/XwCwowkpH0",sport
4764,"Crowds in #WorldCupQatar2022 oppose the presence of an Israeli reporter in the country, on the opening of #WorldCup2022 by raising the Palestinian flag. 🇵🇸 https://t.co/25NomUCyAA",sport
5544,"First Player of the Match award goes out to Enner Valencia.🔥

#WorldCup2022 #qatar2022 #Qatar2022 https://t.co/50jT2fS2nj",sport
3803,I don't think there's enough money in the world to make up for this disparity in talent level. Qatar is so bad. #WorldCup2022,sport
8517,"( Micah 6 : 8 ) This inauguration ceremony marks a new beginning , a new dedication within our Government , and a new spirit among us all .",other
842,"""Facebook and Twitter restrict controversial New York Post story on Joe Biden, sparking ire on the right"" https://t.co/pfGmUvkaY5 #Facebook #Twitter #NewYorkPoststory #Biden",politics
3625,"Times like these remind you of the good old DTH channels and the trusty set-top-box.

Where does the endless buffering end? You must do better, @JioCinema!

#WorldCup2022 #buffering #FIFAWorldCup #QatarEcuador",sport
8935,"Suspended over the side in one of the stages , Tashtego and Daggoo continually flourished over his head a couple of keen whale - spades , wherewith they slaughtered as many sharks as they could reach .",other
3464,"The 2nd Half has began, what's your prediction?
#QatarEcuador 
#WorldCup2022 #Qatar2022         
#Qatar #Ecuador #كأس_العالم_قطر_2022  #كأس_العالم #قطر2022 #قطر_الاكوادور https://t.co/colkmuQi2E",sport
8938,"How can we love our country and not love our countrymen , and loving them , reach out a hand when they fall , heal them when they are sick , and provide opportunities to make them self - sufficient so they will be equal in fact and not just in theory ?",other
4272,"When making decisions, stay calm and think better. #champ 🇦🇷🇵🇹 #WorldCup2022 @fundacionmessi @Cristiano @TeamMessi @SadickTusia @chibelube @ReganTesha_ @babalao__ @mryoungdady https://t.co/djet149nHT",sport
892,"@ChrisMegerian Then why did Biden tell the story himself...

Biden said he told the UKR I got an hour &amp; you better fire prosecutor or you won’t get the 1 Billion? 

#Biden is corrupt! Way too much evidence. Hunter had 30k in 2011 it is reported &amp; after Dad VP he now has millions!",politics
8295,"And he brought them near unto him ; and he kissed them , and embraced them .",other
7053,I saw no living thing within ; naught was there but bones .,other
5701,"@hezhamen As long as Kurdistan is not an independent country, I will root for no one. #WorldCup2022",sport
7356,"Hark ye , lad -- fleet interlacings of the limbs -- lithe swayings -- coyings -- flutterings !",other
5823,"like the moon today is the best in my days 
I love you 🫰🏻♥🫂🥹
#Dreamers2022
@bts_bighit @BTS_twt
#JUNGKOOK
#JungkookAtFIFAWorldCup
#FIFAKOOKISCOMING 
#FIFAWorldCup    
#WorldCup2022 
#DreamerFifa2022
#DreamersbyJungkook
#Dreamers2022 
#DreamersbyJungkook
#DreamerFifa202 https://t.co/4H2KHdyjsw",sport
102,"@TheDemCoalition What about biden saying he went to Delaware state, he was a coal miner, and joe and the Ukraine?  Fact check that! #Biden2020  #JoeBiden",politics
6006,"She feared that under this persuasion she had been unjust , inattentive , nay , almost unkind , to her Elinor ;-- that Marianne ' s affliction , because more acknowledged , more immediately before her , had too much engrossed her tenderness , and led her away to forget that in...",other
257,#Biden just got confirmed as completely corrupt by HIS OWN SON. #Hunter explained Joe demanded HALF of his bribes.,politics
466,"@brooklynmutt When a president said he wants herd mentality and we assume he meant herd immunity but actually he promotes  thinning the herd
#JoeBiden will save us from #SuperSpreaderTrump and his #TrumpVirus",politics
2850,"Show us the money @realDonaldTrump, 😂😂🤣😂🤣🤣 kool #JoeBiden 😎😎😎 got you beat!😂🤣🤣 https://t.co/kxZrUADj6S",politics
2849,"Like a #BrokenClock, etc...When he's #right, he's #right!

#Biden: #People Who Think They’re #BetterOff Under #Trump Shouldn’t #Vote for Me https://t.co/g9W7Noky2s",politics
8542,"Considering standing armies as dangerous to free governments in time of peace , I shall not seek to enlarge our present establishment , nor disregard that salutary lesson of political experience which teaches that the military should be held subordinate to the civil power .",other
8194,That captain was Ahab .,other
6324,"Our fathers decided for themselves , both upon the hour to declare and the hour to strike .",other
4092,"""So...you lost the opening game without scoring a goal.
We do not tolerate such failure....""

#WorldCup2022 https://t.co/G5cQI99CXH",sport
7971,o no way he is a jerk up in this biyatch ?,other
838,"@WillMayRT @KyleKulinski No, it's more likely  that @JoeBiden will keep Avril Haynes on. She's his National Security Transition Team leader busily stacking the Adminstration with Obama-Hawks. Don't forget #JoeBiden's bringing back Barry's ""good old days.""
https://t.co/KLa6eqCYLk",politics
10,"@GOP @realDonaldTrump #maga #Trump2020 
I want my #Trump #economy back. #joeBiden #corruption is NOT taking 
That from us! He took millions from #china #ukraine. Sold us out #ohio #Pennsylvania #ny #newHampshire #florida 
#bidenHarris are #Swamp",politics
4543,The man the legend just got sub out Valencia should of had a hat trick #FIFAWorldCup #WorldCup2022 #WorldcupQatar2022,sport
899,"@seanhannity @LawrenceBJones3 @kayleighmcenany @LindseyGrahamSC @SenRonJohnson @dbongino @PeteHegseth @HeyTammyBruce @mercedesschlapp @JoeBiden @CNN @MSNBC @ABC Manafort made $50+ million from via pro-Russia Ukraine pols, &amp; @realDonaldTrump was angry/sad when he was prosecuted for evasion of millions in taxes. Trump repeatedly praised Putin &amp; defended him 2 X on murdering journos&gt;#BidenHarrisToSaveAmerica #BidenHarrisLandslide2020 #Biden https://t.co/HGpJvyAHH6",politics
2100,"Give me back my @RealJamesWoods, you soylent shitwits. #biden",politics
2972,@TheCryptoLark This is what US Democrats want in store for investors in America too. #Democrats #JoeBiden #KamalaHarris #Vote2020,politics
6564,THE FAIR WIND !,other
4622,Football fans raise Palestinian flags and chant for Palestine during a live broadcast of an Israeli channel from Qatar. 🇵🇸✌🏻#WorldCup2022. #RaisePalestineFlag https://t.co/w1hNPRNlG0,sport
5636,"@FahadAlkubaisi @SashSashaD1 @BTS_twt @bts_bighit You both put on a great performance. Congratulations! 🥰💜 #BTSARMY #BTS #WorldCup #Dreamers2022 #DreamersbyJungkook #Dreamers #Jungkook
#WorldCup2022 
#JUNGKOOKxFIFA 
#JungkookAtFIFAWorldCup 
@BTS_twt 
@bts_bighit 
https://t.co/FAaY4GSMGv",sport
3082,Qatar is too small #WorldCup2022 https://t.co/ty0gZeuPt2,sport
4169,Harry Kane did a bedtime story - « are you sitting comfortably? » for the CBBC. #WorldCup2022 and first save for the Qatari keeper. https://t.co/bH9jAIjiov,sport
5708,"Protip, the popular hashtags for the footy thing are: 

#FIFAWorldCup, #Qatar2022 and  #WorldCup2022.

Please use them to tag your relevant posts as I have these words set up in my mute list! 

Thanks!",sport
7362,U.S. trade negotiators argue that countries with inadequate protections for intellectual-property rights could be hurting themselves by *-1 discouraging their own scientists and authors and by *-1 deterring U.S. high-technology firms from *-2 investing or marketing their best ...,other
3494,‘I will stand up for my principles… unless you tell me I can’t!’ Maybe I’ll just support Wales instead… #WorldCup2022 https://t.co/NsWdrpbghZ,sport
3659,"Annoying Arabic

#WorldCup2022 https://t.co/B7dH50GUSK",sport
4108,"Great First-Half - Qatar vs Ecuador

#WorldCup2022 
#Qatar2022 
#qatarvsekuador",sport
4447,@steveburgess1 😂🤣😂you boob!😂🤣😂 #WorldCup2022,sport
5150,"Football fans raise the Palestinian flag during the first match of #WorldCup2022 in Qatar.

#RaisePalestineFlag 
#FIFAWorldCup https://t.co/MNTUk9dBkt",sport
6625,"Mrs. Yeargin 's case also casts some light on the dark side of school reform , where pressures on teachers are growing *T*-1 and where high-stakes testing has enhanced the temptation * to cheat *T*-2 .",other
3225,"Qatar at the VAR office 😂
#WorldCup2022
#مونديال_قطر_2022 https://t.co/o9It3ZuSsn",sport
1715,"TUCKER CARLSON SCORCHES TECH GIANTS CENSORSHIP: They can try to hide and censor the #HunterBiden breaking story but it is not going away! #JoeBiden needs to answer for this! He can’t continue to hide away from reporters in his basement!
@TuckerCarlson 
https://t.co/pL9YvnYm5w",politics
8069,* *T*-2 .,other
868,The BIDEN CRIME FAMILY'S Payoff Scheme | https://t.co/FwMYjTjzdX #JoeBiden the: #Rapist #Plagiarist #Pedophile #Criminal #DopeFiend...#BlackPeople #AfricanAmericans what more proof do you want that he is unfit for Leading America? Leave it to Joe to Fuck up~#BarackObama,politics
7123,These topics and the constant and ever - varying wants of an active and enterprising population may well receive the attention and the patriotic endeavor of all who make and execute the Federal law .,other
4289,"No be to get money ooo … you sabi play ball ⚽️??? Qatar 🇶🇦 players Na baby boys of soft life 🤣🤣

#WorldCup2022 #FIFAWorldCup #QatarWorldCup2022",sport
5756,"Raising Palestinian flags during today's Qatar vs. Ecuador match at Al-Bayt Stadium. 🇵🇸 
#WorldCup2022
#RaisePalestineFlag https://t.co/2daz8ownQX",sport
2982,@realDonaldTrump Crooked Democrats. They impeached you for what they Biden was guilty of doing. #JoeBiden #HunterBiden #HunterBidenEmails #BidenHarris2020,politics
5368,"I'm damn sexy you know
#WorldCup2022 https://t.co/VETeCGavVn",sport
8508,little Pip !,other
4733,"Group E of the NFT #WorldCup where the fate of a real team decides who is the ultimate NFT community includes:
@AzukiOfficial 
@InvsbleFriends 
@veefriends 
@moonbirds 

Which #NFTCommunity will win #worldcup2022 ?

Join our discord to talk more: https://t.co/fxRDTkUadl https://t.co/oK5DZFy9EY",sport
8684,Americans are called to enact this promise in our lives and in our laws .,other
4123,"Ayo I got a feeling bout that Valencia guy for Ecuador 🤷🏾‍♂️
#WorldCup #WorldCup2022 #FIFAWorldCup",sport
6748,For this purpose reciprocal trade arrangements with other nations should in liberal spirit be carefully cultivated and promoted .,other
446,"#HunterBiden and his father #SleepyJoe #JoeBiden are liars, cheats, scum, and corrupt.  #Facebook and #Twitter are liars and controlling corrupt untrustworthy companies.  Retweet if you agree.",politics
8307,"Brandon ' s , was but too natural .",other
6246,"I will be surety for him ; of my hand shalt thou require him : if I bring him not unto thee , and set him before thee , then let me bear the blame for ev For except we had lingered , surely now we had returned this second time .",other
8386,But the Army Corps of Engineers expects the river level to continue *-1 falling this month .,other
7100,"Happily , like others , these will recoil on the authors ; but they mark the degenerate counsels from which they emanate , and if they did not belong to a sense of unexampled inconsistencies might excite the greater wonder as proceeding from a Government which founded the very...",other
686,"This Bloomberg article deserves a little thread.
It tries to limit the damage done to #Biden from exposition of some Hunter's emails.
The article says that this emails are unverified and claims are unsubstantiated.
However there are 2 BIG problems. 
https://t.co/oKHPX7sAis",politics
5531,Let’s direct the same passion we pour into #WorldCup2022 toward #NetZero #BanFossilFuel #ClimateCrisis so our children can still live on this planet! https://t.co/XPbpktVc4u,sport
